phase,epochs,family,exp,init,finetune_mode,phys7_mode,lr,wd,l2sp,backbone_lr_ratio,loss_type,huber_beta,r2,mae_nm,mape_pct,median_ae_nm,n,best_epoch,val_loss,run_seed,split_seed,drop_tag,trainN,valN,testN,eval_set,num_dropped,ckpt
v24,1000,h1,v24_h1_n104_rs42,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.7709433096774385,18.82452964782715,8.690091967582703,12.476089477539062,24,277,0.061806660145521164,42,2026,v24,92,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,h1,v24_h1_n104_rs123,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.7813593986353443,19.55733299255371,8.821797370910645,12.374465942382812,24,384,0.05529661104083061,123,2026,v24,92,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
v24,1000,d1,v24_d1_n42_rs2026,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.7410048733031281,9.72287368774414,22.166065871715546,10.41457748413086,24,328,0.3784095048904419,2026,2026,v24,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n42_rs42,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.7538249898726591,9.345527648925781,21.791690587997437,9.728218078613281,24,263,0.3510180413722992,42,2026,v24,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n42_rs123,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.7533236281040216,9.527861595153809,21.67705148458481,10.580212593078613,24,226,0.34048008918762207,123,2026,v24,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n47_rs2026,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.5548687854608103,12.295916557312012,25.037845969200134,10.78062629699707,24,301,0.37883684039115906,2026,2026,v24,35,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n47_rs42,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.7422244301973921,9.74428653717041,21.58886343240738,10.280604362487793,24,436,0.3606788218021393,42,2026,v24,35,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n47_rs123,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.6789303067991741,10.896929740905762,23.309426009655,10.309483528137207,24,411,0.3469327986240387,123,2026,v24,35,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n52_rs2026,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.5734791492333629,11.786967277526855,23.58686774969101,10.512918472290039,24,413,0.43759557604789734,2026,2026,v24,40,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n52_rs42,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.73011322850007,10.04068374633789,21.257929503917694,10.28199577331543,24,347,0.40934333205223083,42,2026,v24,40,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n52_rs123,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.6765943240346722,11.36541748046875,23.80642294883728,10.735553741455078,24,417,0.3788740336894989,123,2026,v24,40,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n57_rs2026,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.6749900499301222,10.46723461151123,22.264063358306885,8.791657447814941,24,616,0.4146755039691925,2026,2026,v24,45,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
v24,1000,d1,v24_d1_n57_rs42,stageB_best,head_ln,full,0.0001,0.0001,0.0,0.01,huber,1.0,0.7579217238367804,8.98995304107666,19.857783615589142,8.269939422607422,24,558,0.38543394207954407,42,2026,v24,45,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/d1/best.pth
