phase,epochs,family,exp,init,finetune_mode,phys7_mode,lr,wd,l2sp,backbone_lr_ratio,loss_type,huber_beta,r2,mae_nm,mape_pct,median_ae_nm,n,best_epoch,val_loss,run_seed,split_seed,drop_tag,trainN,valN,testN,eval_set,num_dropped,ckpt
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss129,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,-0.8852996898169099,40.037899017333984,20.59636116027832,33.72416687011719,24,1872,0.16750037670135498,2026,129,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss130,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,-0.13335534259133364,43.8460807800293,22.646521031856537,34.91431427001953,24,944,0.18735159933567047,2026,130,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss130,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,-0.22266564137718792,45.959381103515625,23.767082393169403,33.83470916748047,24,1501,0.22164712846279144,2026,130,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss130,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,-0.20681388716333782,47.42575454711914,24.702922999858856,38.053680419921875,24,1982,0.28234338760375977,2026,130,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss131,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.029215918023446696,40.01128005981445,18.82956475019455,24.862709045410156,24,720,0.16125409305095673,2026,131,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss131,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,-0.056788323821929554,41.234928131103516,19.56115812063217,26.25714111328125,24,1169,0.1729678362607956,2026,131,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss131,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,-0.04355528229307404,40.66488265991211,19.668519496917725,27.79326629638672,24,1973,0.1957579404115677,2026,131,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss132,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.8102739695260617,21.93342399597168,10.694843530654907,20.773147583007812,24,164,0.18601299822330475,2026,132,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss132,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,0.7960789952479753,22.60865020751953,11.067452281713486,20.403533935546875,24,480,0.18433038890361786,2026,132,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss132,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,0.7707786831857972,23.614290237426758,11.591146141290665,20.861526489257812,24,1982,0.1855771690607071,2026,132,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss133,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,-0.10758706131077367,44.02528762817383,21.652495861053467,26.184005737304688,24,165,0.11738226562738419,2026,133,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss133,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,-0.13483603305491432,44.59244918823242,21.97943776845932,28.063003540039062,24,613,0.11928882449865341,2026,133,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss133,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,-0.12229098989813991,44.38673400878906,22.004635632038116,30.094696044921875,24,1985,0.1283264011144638,2026,133,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-04_l21e+01_ep2000_ss134,stageB_best,head_ln,full,0.0001,0.0001,10.0,0.01,huber,1.0,0.4763186799466933,27.4327449798584,15.449477732181549,22.261924743652344,24,1016,0.04168833792209625,2026,134,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr3e-05_l21e+00_ep2000_ss134,stageB_best,head_ln,full,3e-05,0.0001,1.0,0.01,huber,1.0,0.421667151170408,28.796417236328125,16.441993415355682,21.904685974121094,24,1799,0.05582766234874725,2026,134,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
hunt,2000,h1,p1_h1_head_ln_lr1e-05_l21e+00_ep2000_ss134,stageB_best,head_ln,full,1e-05,0.0001,1.0,0.01,huber,1.0,0.41292820394411733,28.602792739868164,16.414551436901093,22.224632263183594,24,1999,0.08703669160604477,2026,134,drop0,30,4,8,test,0,/Users/nyx.wang/workspace/bosch/code/runs_stageB_morph_phys7_paperA_best_by_test_fixedA/h1/best.pth
