recipe,temp_C,family,cycle,cycle_value,pred_nm
B195,-10,d1,6,6.0,0.0
B195,-10,d1,7,7.0,0.0
B195,-10,d1,8,8.0,0.0
B195,-10,d1,9,9.0,27.60527229309082
B196,-10,d1,1,1.0,3961.83056640625
B196,-10,d1,2,2.0,3437.668701171875
B196,-10,d1,3,3.0,117.64672088623047
B196,-10,d1,4,4.0,2307.318603515625
B196,-10,d1,5,5.0,92.85816192626953
B196,-10,d1,6,6.0,2733.47900390625
B196,-10,d1,7,7.0,2793.502685546875
B196,-10,d1,8,8.0,2597.744140625
B196,-10,d1,9,9.0,74.80574035644531
B197,-10,d1,1,1.0,5489.4599609375
B197,-10,d1,2,2.0,5047.55029296875
B197,-10,d1,3,3.0,135.94349670410156
B197,-10,d1,4,4.0,2329.450927734375
B197,-10,d1,5,5.0,88.68344116210938
B197,-10,d1,6,6.0,2272.706787109375
B197,-10,d1,7,7.0,2190.698486328125
B197,-10,d1,8,8.0,1838.814208984375
B197,-10,d1,9,9.0,63.6671257019043
B198,-10,d1,1,1.0,1764.2056884765625
B198,-10,d1,2,2.0,1101.869140625
B198,-10,d1,3,3.0,72.29590606689453
B198,-10,d1,4,4.0,367.5907287597656
B198,-10,d1,5,5.0,52.30255889892578
B198,-10,d1,6,6.0,42.03215408325195
B198,-10,d1,7,7.0,0.0
B198,-10,d1,8,8.0,0.0
B198,-10,d1,9,9.0,28.48808479309082
B199,-10,d1,1,1.0,5212.0791015625
B199,-10,d1,2,2.0,5021.8251953125
B199,-10,d1,3,3.0,161.84625244140625
B199,-10,d1,4,4.0,4412.27587890625
B199,-10,d1,5,5.0,126.23192596435547
B199,-10,d1,6,6.0,4373.6259765625
B199,-10,d1,7,7.0,4314.76220703125
B199,-10,d1,8,8.0,4057.140380859375
B199,-10,d1,9,9.0,102.99471282958984
B200,-10,d1,1,1.0,2161.9580078125
B200,-10,d1,2,2.0,1697.071044921875
B200,-10,d1,3,3.0,86.66588592529297
B200,-10,d1,4,4.0,914.4451293945312
B200,-10,d1,5,5.0,60.86420822143555
B200,-10,d1,6,6.0,513.9400634765625
B200,-10,d1,7,7.0,383.1407470703125
B200,-10,d1,8,8.0,248.8090362548828
B200,-10,d1,9,9.0,39.71919250488281
B201,-10,d1,1,1.0,1015.9852294921875
B201,-10,d1,2,2.0,335.7769775390625
B201,-10,d1,3,3.0,45.18227005004883
B201,-10,d1,4,4.0,0.0
B201,-10,d1,5,5.0,39.71108627319336
B201,-10,d1,6,6.0,0.0
B201,-10,d1,7,7.0,0.0
B201,-10,d1,8,8.0,0.0
B201,-10,d1,9,9.0,30.13078498840332
B202,-10,d1,1,1.0,3677.3857421875
B202,-10,d1,2,2.0,3182.197021484375
B202,-10,d1,3,3.0,118.07611846923828
B202,-10,d1,4,4.0,2144.3505859375
B202,-10,d1,5,5.0,79.06134796142578
B202,-10,d1,6,6.0,1411.8465576171875
B202,-10,d1,7,7.0,1216.663330078125
B202,-10,d1,8,8.0,1016.4403686523438
B202,-10,d1,9,9.0,52.52787780761719
B203,-10,d1,1,1.0,4364.82177734375
B203,-10,d1,2,2.0,3783.702392578125
B203,-10,d1,3,3.0,120.61045837402344
B203,-10,d1,4,4.0,2268.1845703125
B203,-10,d1,5,5.0,83.92103576660156
B203,-10,d1,6,6.0,1823.3243408203125
B203,-10,d1,7,7.0,1748.6292724609375
B203,-10,d1,8,8.0,1527.7838134765625
B203,-10,d1,9,9.0,58.818302154541016
B204,-10,d1,1,1.0,3545.4296875
B204,-10,d1,2,2.0,2934.149169921875
B204,-10,d1,3,3.0,108.1565170288086
B204,-10,d1,4,4.0,1746.37451171875
B204,-10,d1,5,5.0,73.05305480957031
B204,-10,d1,6,6.0,1128.9517822265625
B204,-10,d1,7,7.0,967.790771484375
B204,-10,d1,8,8.0,811.915283203125
B204,-10,d1,9,9.0,48.64744567871094
B205,-10,d1,1,1.0,0.0
B205,-10,d1,2,2.0,0.0
B205,-10,d1,3,3.0,42.13224411010742
B205,-10,d1,4,4.0,0.0
B205,-10,d1,5,5.0,35.23712921142578
B205,-10,d1,6,6.0,0.0
B205,-10,d1,7,7.0,0.0
B205,-10,d1,8,8.0,0.0
B205,-10,d1,9,9.0,20.696338653564453
B206,-10,d1,1,1.0,260.25616455078125
B206,-10,d1,2,2.0,18.047273635864258
B206,-10,d1,3,3.0,53.79335021972656
B206,-10,d1,4,4.0,0.0
B206,-10,d1,5,5.0,43.368839263916016
B206,-10,d1,6,6.0,0.0
B206,-10,d1,7,7.0,0.0
B206,-10,d1,8,8.0,0.0
B206,-10,d1,9,9.0,30.274953842163086
B207,-10,d1,1,1.0,1621.207763671875
B207,-10,d1,2,2.0,1275.13330078125
B207,-10,d1,3,3.0,80.26525115966797
B207,-10,d1,4,4.0,690.8370971679688
B207,-10,d1,5,5.0,57.42554473876953
B207,-10,d1,6,6.0,352.0171203613281
B207,-10,d1,7,7.0,235.8275909423828
B207,-10,d1,8,8.0,110.54573059082031
B207,-10,d1,9,9.0,37.2631950378418
B208,-10,d1,1,1.0,2389.737548828125
B208,-10,d1,2,2.0,1610.5501708984375
B208,-10,d1,3,3.0,32.537235260009766
B208,-10,d1,4,4.0,0.0
B208,-10,d1,5,5.0,53.09644317626953
B208,-10,d1,6,6.0,290.3629150390625
B208,-10,d1,7,7.0,306.9898681640625
B208,-10,d1,8,8.0,202.7261199951172
B208,-10,d1,9,9.0,35.73371124267578
B209,-10,d1,1,1.0,2057.526123046875
B209,-10,d1,2,2.0,1690.67626953125
B209,-10,d1,3,3.0,88.28695678710938
B209,-10,d1,4,4.0,987.6417846679688
B209,-10,d1,5,5.0,61.95795440673828
B209,-10,d1,6,6.0,561.6253051757812
B209,-10,d1,7,7.0,411.7391357421875
B209,-10,d1,8,8.0,248.0301971435547
B209,-10,d1,9,9.0,38.34054183959961
B210,-10,d1,1,1.0,1793.543212890625
B210,-10,d1,2,2.0,1405.947998046875
B210,-10,d1,3,3.0,82.4986343383789
B210,-10,d1,4,4.0,723.7380981445312
B210,-10,d1,5,5.0,57.51765441894531
B210,-10,d1,6,6.0,327.226806640625
B210,-10,d1,7,7.0,204.9196014404297
B210,-10,d1,8,8.0,83.15837097167969
B210,-10,d1,9,9.0,37.082244873046875
B211,-10,d1,1,1.0,766.7683715820312
B211,-10,d1,2,2.0,396.4298400878906
B211,-10,d1,3,3.0,41.272987365722656
B211,-10,d1,4,4.0,0.0
B211,-10,d1,5,5.0,44.81838607788086
B211,-10,d1,6,6.0,0.0
B211,-10,d1,7,7.0,0.0
B211,-10,d1,8,8.0,0.0
B211,-10,d1,9,9.0,27.4675235748291
B212,-10,d1,1,1.0,3278.76611328125
B212,-10,d1,2,2.0,2718.519775390625
B212,-10,d1,3,3.0,107.71569061279297
B212,-10,d1,4,4.0,1736.19140625
B212,-10,d1,5,5.0,72.72395324707031
B212,-10,d1,6,6.0,1100.2884521484375
B212,-10,d1,7,7.0,917.7324829101562
B212,-10,d1,8,8.0,754.8522338867188
B212,-10,d1,9,9.0,48.74713897705078
B213,-10,d1,1,1.0,1590.415771484375
B213,-10,d1,2,2.0,1239.887939453125
B213,-10,d1,3,3.0,78.21189880371094
B213,-10,d1,4,4.0,616.6198120117188
B213,-10,d1,5,5.0,55.8204345703125
B213,-10,d1,6,6.0,225.24560546875
B213,-10,d1,7,7.0,102.52176666259766
B213,-10,d1,8,8.0,0.0
B213,-10,d1,9,9.0,34.76931381225586
B214,-10,d1,1,1.0,1140.48486328125
B214,-10,d1,2,2.0,814.06689453125
B214,-10,d1,3,3.0,70.61647033691406
B214,-10,d1,4,4.0,296.2021484375
B214,-10,d1,5,5.0,50.92222213745117
B214,-10,d1,6,6.0,9.923837661743164
B214,-10,d1,7,7.0,0.0
B214,-10,d1,8,8.0,0.0
B214,-10,d1,9,9.0,31.85642433166504
B215,-10,d1,1,1.0,2074.3974609375
B215,-10,d1,2,2.0,1556.9522705078125
B215,-10,d1,3,3.0,83.78047180175781
B215,-10,d1,4,4.0,856.7728271484375
B215,-10,d1,5,5.0,61.865936279296875
B215,-10,d1,6,6.0,651.3006591796875
B215,-10,d1,7,7.0,553.0545654296875
B215,-10,d1,8,8.0,456.57843017578125
B215,-10,d1,9,9.0,43.833229064941406
B216,-10,d1,1,1.0,331.8594970703125
B216,-10,d1,2,2.0,135.79428100585938
B216,-10,d1,3,3.0,58.372554779052734
B216,-10,d1,4,4.0,0.0
B216,-10,d1,5,5.0,43.140281677246094
B216,-10,d1,6,6.0,0.0
B216,-10,d1,7,7.0,0.0
B216,-10,d1,8,8.0,0.0
B216,-10,d1,9,9.0,26.548173904418945
B217,-10,d1,1,1.0,3979.5263671875
B217,-10,d1,2,2.0,3567.0810546875
B217,-10,d1,3,3.0,127.25931549072266
B217,-10,d1,4,4.0,2687.580322265625
B217,-10,d1,5,5.0,91.10436248779297
B217,-10,d1,6,6.0,2170.75341796875
B217,-10,d1,7,7.0,1953.5858154296875
B217,-10,d1,8,8.0,1661.6104736328125
B217,-10,d1,9,9.0,61.74146270751953
B218,-10,d1,1,1.0,1571.8323974609375
B218,-10,d1,2,2.0,883.1299438476562
B218,-10,d1,3,3.0,32.22502899169922
B218,-10,d1,4,4.0,0.0
B218,-10,d1,5,5.0,48.85842514038086
B218,-10,d1,6,6.0,0.0
B218,-10,d1,7,7.0,0.0
B218,-10,d1,8,8.0,0.0
B218,-10,d1,9,9.0,30.866357803344727
B219,-10,d1,1,1.0,2994.40234375
B219,-10,d1,2,2.0,2415.311767578125
B219,-10,d1,3,3.0,76.8814697265625
B219,-10,d1,4,4.0,1416.393798828125
B219,-10,d1,5,5.0,72.2374038696289
B219,-10,d1,6,6.0,1171.803466796875
B219,-10,d1,7,7.0,1014.8602905273438
B219,-10,d1,8,8.0,828.9837036132812
B219,-10,d1,9,9.0,46.6058464050293
B220,-10,d1,1,1.0,2875.708984375
B220,-10,d1,2,2.0,2213.212890625
B220,-10,d1,3,3.0,65.2308349609375
B220,-10,d1,4,4.0,1138.7349853515625
B220,-10,d1,5,5.0,65.35890197753906
B220,-10,d1,6,6.0,763.2319946289062
B220,-10,d1,7,7.0,629.1061401367188
B220,-10,d1,8,8.0,477.89996337890625
B220,-10,d1,9,9.0,40.834075927734375
B221,-10,d1,1,1.0,1011.927490234375
B221,-10,d1,2,2.0,757.6964721679688
B221,-10,d1,3,3.0,69.87971496582031
B221,-10,d1,4,4.0,370.9535217285156
B221,-10,d1,5,5.0,53.59843444824219
B221,-10,d1,6,6.0,179.7972869873047
B221,-10,d1,7,7.0,86.91352844238281
B221,-10,d1,8,8.0,0.6574094295501709
B221,-10,d1,9,9.0,35.628631591796875
B222,-10,d1,1,1.0,3328.962158203125
B222,-10,d1,2,2.0,2753.079833984375
B222,-10,d1,3,3.0,108.24505615234375
B222,-10,d1,4,4.0,1718.292236328125
B222,-10,d1,5,5.0,72.18363189697266
B222,-10,d1,6,6.0,1046.692626953125
B222,-10,d1,7,7.0,847.5518188476562
B222,-10,d1,8,8.0,667.2598876953125
B222,-10,d1,9,9.0,46.98908233642578
B223,-10,d1,1,1.0,3876.532958984375
B223,-10,d1,2,2.0,3278.538330078125
B223,-10,d1,3,3.0,113.50345611572266
B223,-10,d1,4,4.0,1915.6973876953125
B223,-10,d1,5,5.0,75.58480834960938
B223,-10,d1,6,6.0,1255.666259765625
B223,-10,d1,7,7.0,1095.6871337890625
B223,-10,d1,8,8.0,890.6678466796875
B223,-10,d1,9,9.0,48.69490051269531
B224,-10,d1,1,1.0,3605.0595703125
B224,-10,d1,2,2.0,3044.380126953125
B224,-10,d1,3,3.0,111.29618835449219
B224,-10,d1,4,4.0,1997.5521240234375
B224,-10,d1,5,5.0,80.29489135742188
B224,-10,d1,6,6.0,1628.608642578125
B224,-10,d1,7,7.0,1455.5113525390625
B224,-10,d1,8,8.0,1236.9395751953125
B224,-10,d1,9,9.0,53.71514129638672
B225,-10,d1,1,1.0,685.4642333984375
B225,-10,d1,2,2.0,533.2161865234375
B225,-10,d1,3,3.0,68.35694885253906
B225,-10,d1,4,4.0,290.5606689453125
B225,-10,d1,5,5.0,52.18675231933594
B225,-10,d1,6,6.0,114.93509674072266
B225,-10,d1,7,7.0,34.93907928466797
B225,-10,d1,8,8.0,0.0
B225,-10,d1,9,9.0,34.37871551513672
B226,-10,d1,1,1.0,2952.83984375
B226,-10,d1,2,2.0,2363.489501953125
B226,-10,d1,3,3.0,75.7820816040039
B226,-10,d1,4,4.0,1296.47314453125
B226,-10,d1,5,5.0,68.82927703857422
B226,-10,d1,6,6.0,977.93994140625
B226,-10,d1,7,7.0,828.1962890625
B226,-10,d1,8,8.0,667.4717407226562
B226,-10,d1,9,9.0,44.00676727294922
B227,-10,d1,1,1.0,3430.14404296875
B227,-10,d1,2,2.0,2910.169189453125
B227,-10,d1,3,3.0,113.9391860961914
B227,-10,d1,4,4.0,2021.461669921875
B227,-10,d1,5,5.0,77.53437042236328
B227,-10,d1,6,6.0,1348.959228515625
B227,-10,d1,7,7.0,1178.2357177734375
B227,-10,d1,8,8.0,983.734619140625
B227,-10,d1,9,9.0,51.50251770019531
B228,-10,d1,1,1.0,2441.92333984375
B228,-10,d1,2,2.0,2030.3284912109375
B228,-10,d1,3,3.0,94.15741729736328
B228,-10,d1,4,4.0,1192.5479736328125
B228,-10,d1,5,5.0,64.57604217529297
B228,-10,d1,6,6.0,674.483154296875
B228,-10,d1,7,7.0,523.1119384765625
B228,-10,d1,8,8.0,366.704833984375
B228,-10,d1,9,9.0,41.92414093017578
B229,-10,d1,1,1.0,4364.67578125
B229,-10,d1,2,2.0,3948.9296875
B229,-10,d1,3,3.0,130.96206665039062
B229,-10,d1,4,4.0,2617.242919921875
B229,-10,d1,5,5.0,87.34632873535156
B229,-10,d1,6,6.0,1852.0771484375
B229,-10,d1,7,7.0,1603.9107666015625
B229,-10,d1,8,8.0,1316.1436767578125
B229,-10,d1,9,9.0,55.724979400634766
B113,-20,w,1,1.0,355.4002990722656
B113,-20,w,2,2.0,0.0
B113,-20,w,3,3.0,341.3688049316406
B113,-20,w,4,4.0,0.0
B113,-20,w,5,5.0,334.0663146972656
B113,-20,w,6,6.0,0.0
B113,-20,w,7,7.0,0.0
B113,-20,w,8,8.0,0.0
B113,-20,w,9,9.0,294.53265380859375
B114,-20,w,1,1.0,353.5164489746094
B114,-20,w,2,2.0,0.0
B114,-20,w,3,3.0,336.40740966796875
B114,-20,w,4,4.0,0.0
B114,-20,w,5,5.0,328.683837890625
B114,-20,w,6,6.0,0.0
B114,-20,w,7,7.0,0.0
B114,-20,w,8,8.0,0.0
B114,-20,w,9,9.0,284.0982971191406
B116,-20,w,1,1.0,374.3006591796875
B116,-20,w,2,2.0,0.0
B116,-20,w,3,3.0,357.9035949707031
B116,-20,w,4,4.0,0.0
B116,-20,w,5,5.0,349.86773681640625
B116,-20,w,6,6.0,0.0
B116,-20,w,7,7.0,0.0
B116,-20,w,8,8.0,0.0
B116,-20,w,9,9.0,318.6412048339844
B117,-20,w,1,1.0,573.4489135742188
B117,-20,w,2,2.0,2208.533203125
B117,-20,w,3,3.0,540.2948608398438
B117,-20,w,4,4.0,2035.370849609375
B117,-20,w,5,5.0,525.8226928710938
B117,-20,w,6,6.0,2035.788818359375
B117,-20,w,7,7.0,2047.881591796875
B117,-20,w,8,8.0,2012.46240234375
B117,-20,w,9,9.0,525.7633666992188
B118,-20,w,1,1.0,630.8328857421875
B118,-20,w,2,2.0,3075.6875
B118,-20,w,3,3.0,603.4361572265625
B118,-20,w,4,4.0,2799.495849609375
B118,-20,w,5,5.0,583.18115234375
B118,-20,w,6,6.0,2848.625
B118,-20,w,7,7.0,2919.563232421875
B118,-20,w,8,8.0,2952.752685546875
B118,-20,w,9,9.0,612.2021484375
B119,-20,w,1,1.0,602.3241577148438
B119,-20,w,2,2.0,2758.40185546875
B119,-20,w,3,3.0,588.3076171875
B119,-20,w,4,4.0,2700.00927734375
B119,-20,w,5,5.0,575.9469604492188
B119,-20,w,6,6.0,2646.591552734375
B119,-20,w,7,7.0,2553.479248046875
B119,-20,w,8,8.0,2413.07080078125
B119,-20,w,9,9.0,556.1323852539062
B123,-10,w,1,1.0,342.1145935058594
B123,-10,w,2,2.0,0.0
B123,-10,w,3,3.0,327.57305908203125
B123,-10,w,4,4.0,0.0
B123,-10,w,5,5.0,320.849609375
B123,-10,w,6,6.0,0.0
B123,-10,w,7,7.0,0.0
B123,-10,w,8,8.0,0.0
B123,-10,w,9,9.0,276.3597412109375
B124,-10,w,1,1.0,343.9866027832031
B124,-10,w,2,2.0,0.0
B124,-10,w,3,3.0,327.3753662109375
B124,-10,w,4,4.0,0.0
B124,-10,w,5,5.0,319.57513427734375
B124,-10,w,6,6.0,0.0
B124,-10,w,7,7.0,0.0
B124,-10,w,8,8.0,0.0
B124,-10,w,9,9.0,273.1905517578125
B125,-10,w,1,1.0,302.87225341796875
B125,-10,w,2,2.0,0.0
B125,-10,w,3,3.0,286.3854064941406
B125,-10,w,4,4.0,0.0
B125,-10,w,5,5.0,278.70458984375
B125,-10,w,6,6.0,0.0
B125,-10,w,7,7.0,0.0
B125,-10,w,8,8.0,0.0
B125,-10,w,9,9.0,225.52159118652344
B126,-10,w,1,1.0,365.2247009277344
B126,-10,w,2,2.0,0.0
B126,-10,w,3,3.0,347.20074462890625
B126,-10,w,4,4.0,0.0
B126,-10,w,5,5.0,339.05145263671875
B126,-10,w,6,6.0,0.0
B126,-10,w,7,7.0,0.0
B126,-10,w,8,8.0,0.0
B126,-10,w,9,9.0,302.4247741699219
B127,-10,w,1,1.0,520.4431762695312
B127,-10,w,2,2.0,1513.136474609375
B127,-10,w,3,3.0,487.7808837890625
B127,-10,w,4,4.0,1304.4053955078125
B127,-10,w,5,5.0,471.1767883300781
B127,-10,w,6,6.0,1314.12451171875
B127,-10,w,7,7.0,1376.5552978515625
B127,-10,w,8,8.0,1435.9385986328125
B127,-10,w,9,9.0,481.6103515625
B128,-10,w,1,1.0,628.8184814453125
B128,-10,w,2,2.0,2958.5
B128,-10,w,3,3.0,588.8621215820312
B128,-10,w,4,4.0,2558.843017578125
B128,-10,w,5,5.0,565.2192993164062
B128,-10,w,6,6.0,2640.941650390625
B128,-10,w,7,7.0,2749.18505859375
B128,-10,w,8,8.0,2808.8154296875
B128,-10,w,9,9.0,599.5247802734375
B132,-10,w,1,1.0,324.2941589355469
B132,-10,w,2,2.0,0.0
B132,-10,w,3,3.0,309.5267333984375
B132,-10,w,4,4.0,0.0
B132,-10,w,5,5.0,300.494384765625
B132,-10,w,6,6.0,0.0
B132,-10,w,7,7.0,0.0
B132,-10,w,8,8.0,0.0
B132,-10,w,9,9.0,248.85076904296875
B134,-10,w,1,1.0,369.9456787109375
B134,-10,w,2,2.0,0.0
B134,-10,w,3,3.0,351.1708679199219
B134,-10,w,4,4.0,0.0
B134,-10,w,5,5.0,341.7869873046875
B134,-10,w,6,6.0,0.0
B134,-10,w,7,7.0,0.0
B134,-10,w,8,8.0,0.0
B134,-10,w,9,9.0,304.2622985839844
B135,-10,w,1,1.0,514.8766479492188
B135,-10,w,2,2.0,1262.9381103515625
B135,-10,w,3,3.0,463.1416931152344
B135,-10,w,4,4.0,881.1642456054688
B135,-10,w,5,5.0,432.9219970703125
B135,-10,w,6,6.0,725.9634399414062
B135,-10,w,7,7.0,737.3339233398438
B135,-10,w,8,8.0,752.191162109375
B135,-10,w,9,9.0,417.87469482421875
B136,-10,w,1,1.0,532.2726440429688
B136,-10,w,2,2.0,1771.23779296875
B136,-10,w,3,3.0,513.3989868164062
B136,-10,w,4,4.0,1729.336181640625
B136,-10,w,5,5.0,503.30413818359375
B136,-10,w,6,6.0,1650.246337890625
B136,-10,w,7,7.0,1539.6170654296875
B136,-10,w,8,8.0,1394.5550537109375
B136,-10,w,9,9.0,466.7364501953125
B137,-10,w,1,1.0,680.4270629882812
B137,-10,w,2,2.0,3619.7333984375
B137,-10,w,3,3.0,639.5406494140625
B137,-10,w,4,4.0,3179.388427734375
B137,-10,w,5,5.0,597.2911376953125
B137,-10,w,6,6.0,2838.78369140625
B137,-10,w,7,7.0,2716.611328125
B137,-10,w,8,8.0,2580.1767578125
B137,-10,w,9,9.0,570.0093383789062
B138,-10,w,1,1.0,640.453125
B138,-10,w,2,2.0,2756.28173828125
B138,-10,w,3,3.0,565.7647094726562
B138,-10,w,4,4.0,2207.681884765625
B138,-10,w,5,5.0,533.702880859375
B138,-10,w,6,6.0,2136.275390625
B138,-10,w,7,7.0,2198.8486328125
B138,-10,w,8,8.0,2196.55126953125
B138,-10,w,9,9.0,543.2985229492188
B143,0,w,1,1.0,341.6492614746094
B143,0,w,2,2.0,0.0
B143,0,w,3,3.0,328.65594482421875
B143,0,w,4,4.0,0.0
B143,0,w,5,5.0,321.02215576171875
B143,0,w,6,6.0,0.0
B143,0,w,7,7.0,0.0
B143,0,w,8,8.0,0.0
B143,0,w,9,9.0,272.79425048828125
B144,0,w,1,1.0,273.5628967285156
B144,0,w,2,2.0,0.0
B144,0,w,3,3.0,252.98452758789062
B144,0,w,4,4.0,0.0
B144,0,w,5,5.0,251.90350341796875
B144,0,w,6,6.0,0.0
B144,0,w,7,7.0,0.0
B144,0,w,8,8.0,0.0
B144,0,w,9,9.0,207.94186401367188
B151,-20,w,1,1.0,621.7235717773438
B151,-20,w,2,2.0,3029.681640625
B151,-20,w,3,3.0,599.8359985351562
B151,-20,w,4,4.0,2701.045166015625
B151,-20,w,5,5.0,570.0751342773438
B151,-20,w,6,6.0,2573.873046875
B151,-20,w,7,7.0,2535.74853515625
B151,-20,w,8,8.0,2454.592529296875
B151,-20,w,9,9.0,560.863037109375
B166,-10,w,1,1.0,377.71295166015625
B166,-10,w,2,2.0,0.0
B166,-10,w,3,3.0,336.7240905761719
B166,-10,w,4,4.0,0.0
B166,-10,w,5,5.0,323.33282470703125
B166,-10,w,6,6.0,0.0
B166,-10,w,7,7.0,0.0
B166,-10,w,8,8.0,0.0
B166,-10,w,9,9.0,269.3117980957031
B168,-10,w,1,1.0,428.92144775390625
B168,-10,w,2,2.0,425.5287170410156
B168,-10,w,3,3.0,410.51934814453125
B168,-10,w,4,4.0,349.79559326171875
B168,-10,w,5,5.0,402.3505554199219
B168,-10,w,6,6.0,376.69366455078125
B168,-10,w,7,7.0,398.3504638671875
B168,-10,w,8,8.0,399.9238586425781
B168,-10,w,9,9.0,386.3961486816406
B169,-10,w,1,1.0,396.88311767578125
B169,-10,w,2,2.0,0.0
B169,-10,w,3,3.0,377.3444519042969
B169,-10,w,4,4.0,0.0
B169,-10,w,5,5.0,367.1137390136719
B169,-10,w,6,6.0,0.0
B169,-10,w,7,7.0,0.0
B169,-10,w,8,8.0,0.0
B169,-10,w,9,9.0,341.1406555175781
B170,-10,w,1,1.0,380.6665344238281
B170,-10,w,2,2.0,0.0
B170,-10,w,3,3.0,363.83050537109375
B170,-10,w,4,4.0,0.0
B170,-10,w,5,5.0,354.7838439941406
B170,-10,w,6,6.0,0.0
B170,-10,w,7,7.0,0.0
B170,-10,w,8,8.0,0.0
B170,-10,w,9,9.0,324.68927001953125
B171,-10,w,1,1.0,344.1588439941406
B171,-10,w,2,2.0,0.0
B171,-10,w,3,3.0,330.2735595703125
B171,-10,w,4,4.0,0.0
B171,-10,w,5,5.0,322.4638977050781
B171,-10,w,6,6.0,0.0
B171,-10,w,7,7.0,0.0
B171,-10,w,8,8.0,0.0
B171,-10,w,9,9.0,275.6024475097656
B173,-10,w,1,1.0,379.23748779296875
B173,-10,w,2,2.0,0.0
B173,-10,w,3,3.0,363.75152587890625
B173,-10,w,4,4.0,0.0
B173,-10,w,5,5.0,355.64288330078125
B173,-10,w,6,6.0,0.0
B173,-10,w,7,7.0,0.0
B173,-10,w,8,8.0,0.0
B173,-10,w,9,9.0,327.3267517089844
B174,-10,w,1,1.0,279.656005859375
B174,-10,w,2,2.0,0.0
B174,-10,w,3,3.0,259.92828369140625
B174,-10,w,4,4.0,0.0
B174,-10,w,5,5.0,258.3851318359375
B174,-10,w,6,6.0,0.0
B174,-10,w,7,7.0,0.0
B174,-10,w,8,8.0,0.0
B174,-10,w,9,9.0,213.64688110351562
B176,-10,w,1,1.0,572.0101318359375
B176,-10,w,2,2.0,2022.60400390625
B176,-10,w,3,3.0,524.3298950195312
B176,-10,w,4,4.0,1822.4329833984375
B176,-10,w,5,5.0,513.6971435546875
B176,-10,w,6,6.0,1910.669921875
B176,-10,w,7,7.0,1945.3349609375
B176,-10,w,8,8.0,1935.9783935546875
B176,-10,w,9,9.0,520.9869384765625
B177,-10,w,1,1.0,517.9246826171875
B177,-10,w,2,2.0,1359.3297119140625
B177,-10,w,3,3.0,478.2962646484375
B177,-10,w,4,4.0,1280.519287109375
B177,-10,w,5,5.0,475.98529052734375
B177,-10,w,6,6.0,1422.176025390625
B177,-10,w,7,7.0,1449.515625
B177,-10,w,8,8.0,1411.1904296875
B177,-10,w,9,9.0,472.23211669921875
B178,-10,w,1,1.0,662.327880859375
B178,-10,w,2,2.0,3140.85693359375
B178,-10,w,3,3.0,596.1986694335938
B178,-10,w,4,4.0,2588.536865234375
B178,-10,w,5,5.0,564.3706665039062
B178,-10,w,6,6.0,2584.91943359375
B178,-10,w,7,7.0,2668.04736328125
B178,-10,w,8,8.0,2699.879638671875
B178,-10,w,9,9.0,587.8878784179688
B180,-10,w,1,1.0,625.3145751953125
B180,-10,w,2,2.0,3162.565185546875
B180,-10,w,3,3.0,619.1259155273438
B180,-10,w,4,4.0,3034.91748046875
B180,-10,w,5,5.0,595.1934204101562
B180,-10,w,6,6.0,2872.790771484375
B180,-10,w,7,7.0,2791.779541015625
B180,-10,w,8,8.0,2707.669677734375
B180,-10,w,9,9.0,586.2880859375
B181,-10,w,1,1.0,548.9774780273438
B181,-10,w,2,2.0,1891.6533203125
B181,-10,w,3,3.0,516.9583740234375
B181,-10,w,4,4.0,1680.1302490234375
B181,-10,w,5,5.0,497.27044677734375
B181,-10,w,6,6.0,1634.10400390625
B181,-10,w,7,7.0,1643.6181640625
B181,-10,w,8,8.0,1636.6279296875
B181,-10,w,9,9.0,495.2884216308594
B182,-10,w,1,1.0,469.5495910644531
B182,-10,w,2,2.0,578.4297485351562
B182,-10,w,3,3.0,409.5666198730469
B182,-10,w,4,4.0,158.4457550048828
B182,-10,w,5,5.0,376.0340576171875
B182,-10,w,6,6.0,0.0
B182,-10,w,7,7.0,0.0
B182,-10,w,8,8.0,0.0
B182,-10,w,9,9.0,318.2062072753906
B183,-10,w,1,1.0,461.3045959472656
B183,-10,w,2,2.0,875.3300170898438
B183,-10,w,3,3.0,448.6557922363281
B183,-10,w,4,4.0,834.6625366210938
B183,-10,w,5,5.0,432.291748046875
B183,-10,w,6,6.0,732.2372436523438
B183,-10,w,7,7.0,724.0117797851562
B183,-10,w,8,8.0,656.7025756835938
B183,-10,w,9,9.0,401.7406921386719
B184,-10,w,1,1.0,666.6682739257812
B184,-10,w,2,2.0,3438.26904296875
B184,-10,w,3,3.0,625.1192626953125
B184,-10,w,4,4.0,3019.761474609375
B184,-10,w,5,5.0,597.3372192382812
B184,-10,w,6,6.0,3033.384033203125
B184,-10,w,7,7.0,3096.120361328125
B184,-10,w,8,8.0,3114.2626953125
B184,-10,w,9,9.0,625.1681518554688
B185,-10,w,1,1.0,675.893310546875
B185,-10,w,2,2.0,3705.370849609375
B185,-10,w,3,3.0,650.0462036132812
B185,-10,w,4,4.0,3400.7138671875
B185,-10,w,5,5.0,628.0054931640625
B185,-10,w,6,6.0,3444.772705078125
B185,-10,w,7,7.0,3474.109619140625
B185,-10,w,8,8.0,3462.15966796875
B185,-10,w,9,9.0,654.3878784179688
B186,-10,w,1,1.0,571.509033203125
B186,-10,w,2,2.0,1773.356689453125
